0.600000 0.257188
0.625000 0.207637
0.650000 0.163221
0.675000 0.123343
0.700000 0.087492
0.725000 0.055227
0.750000 0.026166
0.775000 -0.000024
0.800000 -0.023632
0.825000 -0.044912
0.850000 -0.064087
0.875000 -0.081357
0.900000 -0.096894
0.925000 -0.110855
0.950000 -0.123380
0.975000 -0.134591
1.000000 -0.144601
1.025000 -0.153511
1.050000 -0.161411
1.075000 -0.168384
1.100000 -0.174506
1.125000 -0.179844
1.150000 -0.184462
1.175000 -0.188415
1.200000 -0.191758
1.225000 -0.194537
1.250000 -0.196798
1.275000 -0.198582
1.300000 -0.199925
1.325000 -0.200863
1.350000 -0.201428
1.375000 -0.201649
1.400000 -0.201555
1.425000 -0.201169
1.450000 -0.200515
1.475000 -0.199615
1.500000 -0.198489
1.525000 -0.197155
1.550000 -0.195629
1.575000 -0.193929
1.600000 -0.192067
1.625000 -0.190057
1.650000 -0.187912
1.675000 -0.185642
1.700000 -0.183259
1.725000 -0.180773
1.750000 -0.178191
1.775000 -0.175523
1.800000 -0.172777
1.825000 -0.169959
1.850000 -0.167077
1.875000 -0.164138
1.900000 -0.161146
1.925000 -0.158108
1.950000 -0.155029
1.975000 -0.151914
2.000000 -0.148768
2.025000 -0.145596
2.050000 -0.142401
2.075000 -0.139188
2.100000 -0.135961
2.125000 -0.132724
2.150000 -0.129480
2.175000 -0.126232
2.200000 -0.120158
2.225000 -0.113740
2.250000 -0.107650
2.275000 -0.101875
2.300000 -0.096402
2.325000 -0.091216
2.350000 -0.086304
2.375000 -0.081654
2.400000 -0.077253
2.425000 -0.073089
2.450000 -0.069150
2.475000 -0.065425
2.500000 -0.061902
2.525000 -0.058571
2.550000 -0.055423
2.575000 -0.052447
2.600000 -0.049635
2.625000 -0.046977
2.650000 -0.044466
2.675000 -0.042093
2.700000 -0.039850
2.725000 -0.037731
2.750000 -0.035729
2.775000 -0.033837
2.800000 -0.032049
2.825000 -0.030359
2.850000 -0.028762
2.875000 -0.027253
2.900000 -0.025826
2.925000 -0.024477
2.950000 -0.023202
2.975000 -0.021996
3.000000 -0.020856
3.025000 -0.019778
3.050000 -0.018758
3.075000 -0.017794
3.100000 -0.016881
3.125000 -0.016018
3.150000 -0.015200
3.175000 -0.014427
3.200000 -0.013695
3.225000 -0.013001
3.250000 -0.012345
3.275000 -0.011723
3.300000 -0.011135
3.325000 -0.010577
3.350000 -0.010049
3.375000 -0.009548
3.400000 -0.009073
3.425000 -0.008624
3.450000 -0.008197
3.475000 -0.007793
3.500000 -0.007409
3.525000 -0.007046
3.550000 -0.006701
3.575000 -0.006374
3.600000 -0.006063
3.625000 -0.005769
3.650000 -0.005489
3.675000 -0.005223
3.700000 -0.004971
3.725000 -0.004732
3.750000 -0.004505
3.775000 -0.004289
3.800000 -0.004084
3.825000 -0.003889
3.850000 -0.003704
3.875000 -0.003528
3.900000 -0.003361
3.925000 -0.003202
3.950000 -0.003051
3.975000 -0.002907
4.000000 -0.002771
4.025000 -0.002641
4.050000 -0.002517
4.075000 -0.002399
4.100000 -0.002288
4.125000 -0.002181
4.150000 -0.002080
4.175000 -0.001983
4.200000 -0.001891
4.225000 -0.001804
4.250000 -0.001721
4.275000 -0.001641
4.300000 -0.001566
4.325000 -0.001494
4.350000 -0.001425
4.375000 -0.001360
4.400000 -0.001298
4.425000 -0.001238
4.450000 -0.001182
