0.600000 0.247817
0.625000 0.201661
0.650000 0.160461
0.675000 0.123628
0.700000 0.090656
0.725000 0.061110
0.750000 0.034615
0.775000 0.010843
0.800000 -0.010491
0.825000 -0.029637
0.850000 -0.046816
0.875000 -0.062222
0.900000 -0.076028
0.925000 -0.088386
0.950000 -0.099433
0.975000 -0.109291
1.000000 -0.118068
1.025000 -0.125863
1.050000 -0.132763
1.075000 -0.138847
1.100000 -0.144187
1.125000 -0.148847
1.150000 -0.152885
1.175000 -0.156355
1.200000 -0.159305
1.225000 -0.161777
1.250000 -0.163813
1.275000 -0.165448
1.300000 -0.166716
1.325000 -0.167647
1.350000 -0.168270
1.375000 -0.168609
1.400000 -0.168688
1.425000 -0.168529
1.450000 -0.168151
1.475000 -0.167574
1.500000 -0.166814
1.525000 -0.165887
1.550000 -0.164807
1.575000 -0.163588
1.600000 -0.162241
1.625000 -0.160779
1.650000 -0.159212
1.675000 -0.157550
1.700000 -0.155802
1.725000 -0.153977
1.750000 -0.152081
1.775000 -0.150124
1.800000 -0.148110
1.825000 -0.146047
1.850000 -0.143940
1.875000 -0.141795
1.900000 -0.139617
1.925000 -0.137410
1.950000 -0.135179
1.975000 -0.132928
2.000000 -0.130661
2.025000 -0.128381
2.050000 -0.126092
2.075000 -0.123796
2.100000 -0.121497
2.125000 -0.119197
2.150000 -0.116899
2.175000 -0.114606
2.200000 -0.112318
2.225000 -0.110040
2.250000 -0.107771
2.275000 -0.105515
2.300000 -0.103274
2.325000 -0.101050
2.350000 -0.098841
2.375000 -0.096650
2.400000 -0.094480
2.425000 -0.092331
2.450000 -0.090205
2.475000 -0.088102
2.500000 -0.086024
2.525000 -0.083972
2.550000 -0.081945
2.575000 -0.079944
2.600000 -0.077972
2.625000 -0.076028
2.650000 -0.074113
2.675000 -0.072227
2.700000 -0.070371
2.725000 -0.068545
2.750000 -0.066750
2.775000 -0.064985
2.800000 -0.063251
2.825000 -0.061547
2.850000 -0.059876
2.875000 -0.058236
2.900000 -0.056628
2.925000 -0.055050
2.950000 -0.053504
2.975000 -0.051988
3.000000 -0.050505
3.025000 -0.049052
3.050000 -0.047630
3.075000 -0.046239
3.100000 -0.044878
3.125000 -0.043548
3.150000 -0.042249
3.175000 -0.040976
3.200000 -0.039735
3.225000 -0.038523
3.250000 -0.037340
3.275000 -0.036187
3.300000 -0.035060
3.325000 -0.033963
3.350000 -0.032889
3.375000 -0.031847
3.400000 -0.030830
3.425000 -0.029839
3.450000 -0.028875
3.475000 -0.027937
3.500000 -0.027023
3.525000 -0.026134
3.550000 -0.025270
3.575000 -0.024430
3.600000 -0.023612
3.625000 -0.022819
3.650000 -0.022049
3.675000 -0.021300
3.700000 -0.020573
3.725000 -0.019867
3.750000 -0.019183
3.775000 -0.018520
3.800000 -0.017876
3.825000 -0.017251
3.850000 -0.016646
3.875000 -0.016059
3.900000 -0.015492
3.925000 -0.014941
3.950000 -0.014409
3.975000 -0.013893
4.000000 -0.013394
4.025000 -0.012912
4.050000 -0.012445
4.075000 -0.011993
4.100000 -0.011556
4.125000 -0.011135
4.150000 -0.010727
4.175000 -0.010333
4.200000 -0.009951
4.225000 -0.009584
4.250000 -0.009228
4.275000 -0.008885
4.300000 -0.008554
4.325000 -0.008236
4.350000 -0.007928
4.375000 -0.007632
4.400000 -0.007346
4.425000 -0.007069
4.450000 -0.006802
