0.600000 0.253605
0.625000 0.207499
0.650000 0.166349
0.675000 0.129564
0.700000 0.096639
0.725000 0.067140
0.750000 0.040691
0.775000 0.016965
0.800000 -0.004324
0.825000 -0.023426
0.850000 -0.040561
0.875000 -0.055923
0.900000 -0.069685
0.925000 -0.081999
0.950000 -0.093002
0.975000 -0.102815
1.000000 -0.111547
1.025000 -0.119295
1.050000 -0.126147
1.075000 -0.132182
1.100000 -0.137471
1.125000 -0.142078
1.150000 -0.146061
1.175000 -0.149474
1.200000 -0.152364
1.225000 -0.154774
1.250000 -0.156745
1.275000 -0.158312
1.300000 -0.159509
1.325000 -0.160366
1.350000 -0.160910
1.375000 -0.161167
1.400000 -0.161160
1.425000 -0.160911
1.450000 -0.160440
1.475000 -0.159765
1.500000 -0.158902
1.525000 -0.157867
1.550000 -0.156674
1.575000 -0.155337
1.600000 -0.153867
1.625000 -0.152276
1.650000 -0.150575
1.675000 -0.148773
1.700000 -0.146878
1.725000 -0.144900
1.750000 -0.142846
1.775000 -0.140723
1.800000 -0.138537
1.825000 -0.136295
1.850000 -0.134002
1.875000 -0.131664
1.900000 -0.129286
1.925000 -0.126871
1.950000 -0.124425
1.975000 -0.121950
2.000000 -0.119452
2.025000 -0.116933
2.050000 -0.114396
2.075000 -0.111845
2.100000 -0.109282
2.125000 -0.106710
2.150000 -0.104131
2.175000 -0.101547
2.200000 -0.098961
2.225000 -0.096375
2.250000 -0.093790
2.275000 -0.091208
2.300000 -0.087153
2.325000 -0.082971
2.350000 -0.078995
2.375000 -0.075215
2.400000 -0.071622
2.425000 -0.068206
2.450000 -0.064958
2.475000 -0.061870
2.500000 -0.058934
2.525000 -0.056141
2.550000 -0.053486
2.575000 -0.050960
2.600000 -0.048558
2.625000 -0.046273
2.650000 -0.044100
2.675000 -0.042033
2.700000 -0.040066
2.725000 -0.038195
2.750000 -0.036415
2.775000 -0.034720
2.800000 -0.033108
2.825000 -0.031574
2.850000 -0.030114
2.875000 -0.028724
2.900000 -0.027401
2.925000 -0.026141
2.950000 -0.024942
2.975000 -0.023800
3.000000 -0.022713
3.025000 -0.021677
3.050000 -0.020690
3.075000 -0.019751
3.100000 -0.018855
3.125000 -0.018002
3.150000 -0.017189
3.175000 -0.016415
3.200000 -0.015676
3.225000 -0.014972
3.250000 -0.014302
3.275000 -0.013662
3.300000 -0.013052
3.325000 -0.012470
3.350000 -0.011916
3.375000 -0.011386
3.400000 -0.010882
3.425000 -0.010400
3.450000 -0.009941
3.475000 -0.009502
3.500000 -0.009084
3.525000 -0.008685
3.550000 -0.008304
3.575000 -0.007940
3.600000 -0.007593
3.625000 -0.007261
3.650000 -0.006944
3.675000 -0.006642
3.700000 -0.006353
3.725000 -0.006078
3.750000 -0.005814
3.775000 -0.005563
3.800000 -0.005322
3.825000 -0.005093
3.850000 -0.004873
3.875000 -0.004664
3.900000 -0.004464
3.925000 -0.004272
3.950000 -0.004089
3.975000 -0.003915
4.000000 -0.003748
4.025000 -0.003588
4.050000 -0.003435
4.075000 -0.003290
4.100000 -0.003150
4.125000 -0.003017
4.150000 -0.002889
4.175000 -0.002768
4.200000 -0.002651
4.225000 -0.002540
4.250000 -0.002433
4.275000 -0.002332
4.300000 -0.002234
4.325000 -0.002141
4.350000 -0.002052
4.375000 -0.001967
4.400000 -0.001886
4.425000 -0.001808
4.450000 -0.001734
