0.600000 0.264907
0.625000 0.215550
0.650000 0.171335
0.675000 0.131667
0.700000 0.096034
0.725000 0.063993
0.750000 0.035164
0.775000 0.009215
0.800000 -0.014144
0.825000 -0.035168
0.850000 -0.054079
0.875000 -0.071076
0.900000 -0.086333
0.925000 -0.100006
0.950000 -0.112233
0.975000 -0.123139
1.000000 -0.132836
1.025000 -0.141423
1.050000 -0.148993
1.075000 -0.155627
1.100000 -0.161400
1.125000 -0.166382
1.150000 -0.170633
1.175000 -0.174212
1.200000 -0.177170
1.225000 -0.179556
1.250000 -0.181415
1.275000 -0.182786
1.300000 -0.183707
1.325000 -0.184214
1.350000 -0.184337
1.375000 -0.184107
1.400000 -0.183551
1.425000 -0.182692
1.450000 -0.181556
1.475000 -0.180163
1.500000 -0.178532
1.525000 -0.176682
1.550000 -0.174630
1.575000 -0.172390
1.600000 -0.169977
1.625000 -0.167404
1.650000 -0.164684
1.675000 -0.161826
1.700000 -0.158842
1.725000 -0.155741
1.750000 -0.152531
1.775000 -0.149221
1.800000 -0.145818
1.825000 -0.142330
1.850000 -0.138762
1.875000 -0.135121
1.900000 -0.131413
1.925000 -0.127643
1.950000 -0.123815
1.975000 -0.119935
2.000000 -0.116007
2.025000 -0.112035
2.050000 -0.108024
2.075000 -0.103977
2.100000 -0.099897
2.125000 -0.095789
2.150000 -0.091654
2.175000 -0.087498
2.200000 -0.083393
2.225000 -0.079476
2.250000 -0.075742
2.275000 -0.072183
2.300000 -0.068790
2.325000 -0.065556
2.350000 -0.062473
2.375000 -0.059534
2.400000 -0.056734
2.425000 -0.054064
2.450000 -0.051520
2.475000 -0.049095
2.500000 -0.046784
2.525000 -0.044581
2.550000 -0.042483
2.575000 -0.040482
2.600000 -0.038577
2.625000 -0.036761
2.650000 -0.035030
2.675000 -0.033381
2.700000 -0.031810
2.725000 -0.030313
2.750000 -0.028887
2.775000 -0.027528
2.800000 -0.026234
2.825000 -0.025000
2.850000 -0.023825
2.875000 -0.022706
2.900000 -0.021639
2.925000 -0.020623
2.950000 -0.019655
2.975000 -0.018733
3.000000 -0.017854
3.025000 -0.017017
3.050000 -0.016220
3.075000 -0.015460
3.100000 -0.014736
3.125000 -0.014046
3.150000 -0.013389
3.175000 -0.012763
3.200000 -0.012167
3.225000 -0.011599
3.250000 -0.011057
3.275000 -0.010541
3.300000 -0.010050
3.325000 -0.009582
3.350000 -0.009135
3.375000 -0.008710
3.400000 -0.008305
3.425000 -0.007919
3.450000 -0.007551
3.475000 -0.007201
3.500000 -0.006867
3.525000 -0.006549
3.550000 -0.006245
3.575000 -0.005956
3.600000 -0.005681
3.625000 -0.005419
3.650000 -0.005168
3.675000 -0.004930
3.700000 -0.004703
3.725000 -0.004486
3.750000 -0.004280
3.775000 -0.004083
3.800000 -0.003896
3.825000 -0.003717
3.850000 -0.003546
3.875000 -0.003384
3.900000 -0.003229
3.925000 -0.003081
3.950000 -0.002941
3.975000 -0.002806
4.000000 -0.002679
4.025000 -0.002557
4.050000 -0.002440
4.075000 -0.002329
4.100000 -0.002223
4.125000 -0.002122
4.150000 -0.002026
4.175000 -0.001934
4.200000 -0.001847
4.225000 -0.001763
4.250000 -0.001684
4.275000 -0.001607
4.300000 -0.001535
4.325000 -0.001466
4.350000 -0.001400
4.375000 -0.001337
4.400000 -0.001276
4.425000 -0.001219
4.450000 -0.001164
